"Open P&L","Open P&L %","Net profit: All","Net profit %: All","Net profit: Long","Net profit %: Long","Net profit: Short","Net profit %: Short","Gross profit: All","Gross profit %: All","Gross profit: Long","Gross profit %: Long","Gross profit: Short","Gross profit %: Short","Gross loss: All","Gross loss %: All","Gross loss: Long","Gross loss %: Long","Gross loss: Short","Gross loss %: Short","Commission paid: All","Commission paid: Long","Commission paid: Short","Buy & hold return","Buy & hold return %","Max equity run-up","Max equity run-up %","Max equity drawdown","Max equity drawdown %","Max contracts held: All","Max contracts held: Long","Max contracts held: Short","Total trades: All","Total trades: Long","Total trades: Short","Total open trades: All","Total open trades: Long","Total open trades: Short","Winning trades: All","Winning trades: Long","Winning trades: Short","Losing trades: All","Losing trades: Long","Losing trades: Short","Percent profitable: All","Percent profitable: Long","Percent profitable: Short","Avg P&L: All","Avg P&L %: All","Avg P&L: Long","Avg P&L %: Long","Avg P&L: Short","Avg winning trade: All","Avg winning trade %: All","Avg winning trade: Long","Avg winning trade %: Long","Avg winning trade: Short","Avg losing trade: All","Avg losing trade %: All","Avg losing trade: Long","Avg losing trade %: Long","Avg losing trade: Short","Ratio avg win / avg loss: All","Ratio avg win / avg loss: Long","Ratio avg win / avg loss: Short","Largest winning trade: All","Largest winning trade: Long","Largest winning trade: Short","Largest winning trade percent: All","Largest winning trade percent: Long","Largest winning trade percent: Short","Largest losing trade: All","Largest losing trade: Long","Largest losing trade: Short","Largest losing trade percent: All","Largest losing trade percent: Long","Largest losing trade percent: Short","Avg # bars in trades: All","Avg # bars in trades: Long","Avg # bars in trades: Short","Avg # bars in winning trades: All","Avg # bars in winning trades: Long","Avg # bars in winning trades: Short","Avg # bars in losing trades: All","Avg # bars in losing trades: Long","Avg # bars in losing trades: Short","Sharpe ratio","Sortino ratio","Profit factor: All","Profit factor: Long","Profit factor: Short","Margin calls: All","Margin calls: Long","Margin calls: Short","__Equal High/Low scan window (bars)","__Show as line segments (default: dots)","__⚠ (Deprecated) Fixed Stop-Loss % (unused in HYBRID)","__ATR length (for SL / 1R)","__ATR × m for ATR-SL","__Structure margin: k × ATR beyond ref","__Breakeven offset % when 1R reached (fee buffer)","__Fixed EMA length","__Min bars to hold after 1R (avoid same-bar exit)","__Cooldown bars after exit (no re-entry during period)","__Enable RSI-adapted EMA (longs)","__Weak momentum → short EMA","__Mid momentum → mid EMA","__Strong momentum → long EMA","__RSI length","__RSI mid threshold (≥ is mid)","__RSI strong threshold (≥ is strong)","__Enable breakout long","__Breakout window (Donchian high)","__ATR length (breakout buffer)","__Breakout buffer ATR multiple","__Require close above default EMA","__Enable Breakout score filter (allow A/B only)","__Volume MA length","__Volume threshold: current > MA ×","__Body/ATR threshold (≥ scores +1)","__Close above threshold (in ATR)","__Upper wick/ATR penalty threshold (> scores −1)","__Min headroom to last swing high (ATR ×)","__Headroom penalty weight (if too close)","__EMA slope / ATR min (ε) for bonus","__Slope bonus weight (if slope ≥ ε)","__Pivot length for last swing high","__Grade A min (≥)","__Grade B min (≥)","__Hide signals while in position (plotshape)","__Suppress alerts while in position (alert)","__Label EMA used at TP bar","__Entry-bar label: grade + breakdown","__Show BE armed icon (diamond)","__Show BE price label","__Show BE horizontal line (extendable)","__BE line extend bars to right","__Trend: EMA length (trend/anti-trend + slope)","__Bonus after reclaim: break above last confirmed structure high (BOS)","__ATR length (normalize momentum/room)","__Reclaim bar body ≥ ATR × threshold → +1","__Location quality: reference EMA length","__Headroom: if distance to last swing high < ATR × threshold → −1","__Multi-sweep count lookback","__Multi-sweep bonus threshold","__Inputs in status line","_setTime_","_parseTime_","comment"
0,0,6727557.74,672755.77,6727557.74,672755.77,1e-7,0,7359183.35,735918.34,7359183.35,735918.34,0,0,631625.61,63162.56,631625.61,63162.56,-1e-7,0,123256.1,123256.1,-1e-7,3406.11,340.61,8886776.26,99.99,355566.7,30.73,4382,4382,0,61,61,0,0,0,0,40,40,0,21,21,0,65.57,65.57,"∅",110287.83,7.29,110287.83,7.29,"∅",183979.58,13.11,183979.58,13.11,"∅",30077.41,3.78,30077.41,3.78,"∅",6.117,6.117,"∅",2727321.09,2727321.09,"∅",82.84,82.84,"∅",138897.16,138897.16,"∅",7.2,7.2,"∅",53,53,0,76,76,0,10,10,0,0.461,3.629,11.651,11.651,0,4,4,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,4,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.4,1.6,"Changed ""Headroom penalty weight (if too close)"": 2 => 4."
0,0,2032820.47,203282.05,2032820.47,203282.05,-1e-7,0,2769505,276950.5,2769505,276950.5,0,0,736684.53,73668.45,736684.53,73668.45,1e-7,0,57168.78,57168.78,1e-7,3404.05,340.4,2643027.85,99.96,388055.65,52.64,1325,1325,0,79,79,0,0,0,0,40,40,0,39,39,0,50.63,50.63,"∅",25731.9,5.06,25731.9,5.06,"∅",69237.63,14.16,69237.63,14.16,"∅",18889.35,4.28,18889.35,4.28,"∅",3.665,3.665,"∅",734377.79,734377.79,"∅",82.84,82.84,"∅",110080.37,110080.37,"∅",9.49,9.49,"∅",49,49,0,82,82,0,15,15,0,0.41,2.243,3.759,3.759,0,8,8,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,10,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.7,1.8,"Changed ""Breakout window (Donchian high)"": 21 => 10."
0,0,3602703.58,360270.36,3602703.58,360270.36,2e-7,0,3955008.07,395500.81,3955008.07,395500.81,0,0,352304.49,35230.45,352304.49,35230.45,-2e-7,0,53343.58,53343.58,-2e-7,3402.1,340.21,4744810.53,99.98,189862.05,49.29,2340,2340,0,61,61,0,0,0,0,35,35,0,26,26,0,57.38,57.38,"∅",59060.71,6.7,59060.71,6.7,"∅",113000.23,15.54,113000.23,15.54,"∅",13550.17,5.21,13550.17,5.21,"∅",8.339,8.339,"∅",1456309.07,1456309.07,"∅",82.84,82.84,"∅",74139,74139,"∅",9.58,9.58,"∅",59,59,0,92,92,0,15,15,0,0.44,2.555,11.226,11.226,0,8,8,0,28,0,4,42,2.9,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.7,1.7,"Changed ""ATR × m for ATR-SL"": 1.9 => 2.9."
0,0,13466295.11,1346629.51,13466295.11,1346629.51,0.000001,0,14455823.3,1445582.33,14455823.3,1445582.33,0,0,989528.19,98952.82,989528.19,98952.82,-0.000001,0,233202.44,233202.44,-0.000001,3402.87,340.29,17821310.66,99.99,713004.03,31.28,8788,8788,0,58,58,0,0,0,0,26,26,0,32,32,0,44.83,44.83,"∅",232177.5,8.1,232177.5,8.1,"∅",555993.2,20.91,555993.2,20.91,"∅",30922.76,2.31,30922.76,2.31,"∅",17.98,17.98,"∅",5468991.12,5468991.12,"∅",82.84,82.84,"∅",278939.5,278939.5,"∅",7.2,7.2,"∅",57,57,0,111,111,0,13,13,0,0.489,3.986,14.609,14.609,0,4,4,0,28,0,4,42,1.9,0.25,0.0625,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.7,1.8,"Changed ""Breakeven offset % when 1R reached (fee buffer)"": 0.125 => 0.0625."
0,0,13800703.2,1380070.32,13800703.2,1380070.32,2e-7,0,14787054.64,1478705.46,14787054.64,1478705.46,0,0,986351.45,98635.14,986351.45,98635.14,-2e-7,0,238146.66,238146.66,-2e-7,3403.69,340.37,18229718.12,99.99,729342.92,30.89,8989,8989,0,58,58,0,0,0,0,38,38,0,20,20,0,65.52,65.52,"∅",237943.16,8.12,237943.16,8.12,"∅",389133.02,14.32,389133.02,14.32,"∅",49317.57,3.66,49317.57,3.66,"∅",7.89,7.89,"∅",5594315.72,5594315.72,"∅",82.84,82.84,"∅",284800.22,284800.22,"∅",7.2,7.2,"∅",57,57,0,83,83,0,8,8,0,0.49,4.008,14.992,14.992,0,4,4,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,356,1,20,1,true,0.7,1.6,"Changed ""Location quality: reference EMA length"": 190 => 356."
0,0,6106476.96,610647.7,6106476.96,610647.7,3e-7,0,6654785.79,665478.58,6654785.79,665478.58,0,0,548308.83,54830.88,548308.83,54830.88,-3e-7,0,79748.32,79748.32,-3e-7,3403.95,340.39,8352024.78,99.99,361358.11,31.05,3472,3472,0,55,55,0,0,0,0,35,35,0,20,20,0,63.64,63.64,"∅",111026.85,7.54,111026.85,7.54,"∅",190136.74,14.16,190136.74,14.16,"∅",27415.44,4.04,27415.44,4.04,"∅",6.935,6.935,"∅",2061560.42,2061560.42,"∅",70.47,70.47,"∅",143194.06,143194.06,"∅",7.2,7.2,"∅",73,73,0,110,110,0,9,9,0,0.501,4.05,12.137,12.137,0,6,6,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,150,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.7,1.5,"Changed ""Mid momentum → mid EMA"": 81 => 150."
0,0,71244.3,7124.43,71244.3,7124.43,0,0,97044.58,9704.46,97044.58,9704.46,0,0,25800.28,2580.03,25800.28,2580.03,0,0,1939.09,1939.09,0,3403.68,340.37,93475.62,98.94,9125.16,43.24,57,57,0,45,45,0,0,0,0,26,26,0,19,19,0,57.78,57.78,"∅",1583.21,5.12,1583.21,5.12,"∅",3732.48,11.04,3732.48,11.04,"∅",1357.91,2.98,1357.91,2.98,"∅",2.749,2.749,"∅",39712.52,39712.52,"∅",82.84,82.84,"∅",9016.45,9016.45,"∅",6.27,6.27,"∅",45,45,0,74,74,0,6,6,0,0.298,2.321,3.761,3.761,"∅",2,2,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,1.4,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.7,1.5,"Changed ""Breakout buffer ATR multiple"": 0.8 => 1.4."
0,0,13800703.2,1380070.32,13800703.2,1380070.32,2e-7,0,14787054.64,1478705.46,14787054.64,1478705.46,0,0,986351.45,98635.14,986351.45,98635.14,-2e-7,0,238146.66,238146.66,-2e-7,3403.78,340.38,18229718.12,99.99,729342.92,30.89,8989,8989,0,58,58,0,0,0,0,38,38,0,20,20,0,65.52,65.52,"∅",237943.16,8.12,237943.16,8.12,"∅",389133.02,14.32,389133.02,14.32,"∅",49317.57,3.66,49317.57,3.66,"∅",7.89,7.89,"∅",5594315.72,5594315.72,"∅",82.84,82.84,"∅",284800.22,284800.22,"∅",7.2,7.2,"∅",57,57,0,83,83,0,8,8,0,0.49,4.008,14.992,14.992,0,4,4,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.0075,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.9,1.8,"Changed ""EMA slope / ATR min (ε) for bonus"": 0.015 => 0.0075."
0,0,13800703.2,1380070.32,13800703.2,1380070.32,2e-7,0,14787054.64,1478705.46,14787054.64,1478705.46,0,0,986351.45,98635.14,986351.45,98635.14,-2e-7,0,238146.66,238146.66,-2e-7,3403.8,340.38,18229718.12,99.99,729342.92,30.89,8989,8989,0,58,58,0,0,0,0,38,38,0,20,20,0,65.52,65.52,"∅",237943.16,8.12,237943.16,8.12,"∅",389133.02,14.32,389133.02,14.32,"∅",49317.57,3.66,49317.57,3.66,"∅",7.89,7.89,"∅",5594315.72,5594315.72,"∅",82.84,82.84,"∅",284800.22,284800.22,"∅",7.2,7.2,"∅",57,57,0,83,83,0,8,8,0,0.49,4.008,14.992,14.992,0,4,4,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,2,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,1,1.7,"Changed ""Grade B min (≥)"": 1 => 2."
0,0,13466295.11,1346629.51,13466295.11,1346629.51,0.000001,0,14455823.3,1445582.33,14455823.3,1445582.33,0,0,989528.19,98952.82,989528.19,98952.82,-0.000001,0,233202.44,233202.44,-0.000001,3402.44,340.24,17821310.66,99.99,713004.03,31.28,8788,8788,0,58,58,0,0,0,0,26,26,0,32,32,0,44.83,44.83,"∅",232177.5,8.1,232177.5,8.1,"∅",555993.2,20.91,555993.2,20.91,"∅",30922.76,2.31,30922.76,2.31,"∅",17.98,17.98,"∅",5468991.12,5468991.12,"∅",82.84,82.84,"∅",278939.5,278939.5,"∅",7.2,7.2,"∅",57,57,0,111,111,0,13,13,0,0.489,3.986,14.609,14.609,0,4,4,0,28,0,4,42,1.9,0.25,0.0625,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,1,1.5,"Changed ""Breakeven offset % when 1R reached (fee buffer)"": 0.125 => 0.0625."
0,0,13800703.2,1380070.32,13800703.2,1380070.32,2e-7,0,14787054.64,1478705.46,14787054.64,1478705.46,0,0,986351.45,98635.14,986351.45,98635.14,-2e-7,0,238146.66,238146.66,-2e-7,3402.48,340.25,18229718.12,99.99,729342.92,30.89,8989,8989,0,58,58,0,0,0,0,38,38,0,20,20,0,65.52,65.52,"∅",237943.16,8.12,237943.16,8.12,"∅",389133.02,14.32,389133.02,14.32,"∅",49317.57,3.66,49317.57,3.66,"∅",7.89,7.89,"∅",5594315.72,5594315.72,"∅",82.84,82.84,"∅",284800.22,284800.22,"∅",7.2,7.2,"∅",57,57,0,83,83,0,8,8,0,0.49,4.008,14.992,14.992,0,4,4,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,3.2,190,1,20,1,true,0.8,1.7,"Changed ""Reclaim bar body ≥ ATR × threshold → +1"": 1.6 => 3.2."
0,0,6488957.2,648895.72,6488957.2,648895.72,-2e-7,0,7113419.49,711341.95,7113419.49,711341.95,0,0,624462.28,62446.23,624462.28,62446.23,2e-7,0,116711.7,116711.7,2e-7,3402.3,340.23,8571607.99,99.99,342957.94,35.38,4227,4227,0,65,65,0,0,0,0,41,41,0,24,24,0,63.08,63.08,"∅",99830.11,6.76,99830.11,6.76,"∅",173498.04,13.03,173498.04,13.03,"∅",26019.26,3.95,26019.26,3.95,"∅",6.668,6.668,"∅",2630608.09,2630608.09,"∅",82.84,82.84,"∅",134510.55,134510.55,"∅",7.2,7.2,"∅",50,50,0,74,74,0,9,9,0,0.455,3.882,11.391,11.391,0,5,5,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,27,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.8,1.8,"Changed ""RSI mid threshold (≥ is mid)"": 15 => 27."
0,0,13800703.2,1380070.32,13800703.2,1380070.32,2e-7,0,14787054.64,1478705.46,14787054.64,1478705.46,0,0,986351.45,98635.14,986351.45,98635.14,-2e-7,0,238146.66,238146.66,-2e-7,3402,340.2,18229718.12,99.99,729342.92,30.89,8989,8989,0,58,58,0,0,0,0,38,38,0,20,20,0,65.52,65.52,"∅",237943.16,8.12,237943.16,8.12,"∅",389133.02,14.32,389133.02,14.32,"∅",49317.57,3.66,49317.57,3.66,"∅",7.89,7.89,"∅",5594315.72,5594315.72,"∅",82.84,82.84,"∅",284800.22,284800.22,"∅",7.2,7.2,"∅",57,57,0,83,83,0,8,8,0,0.49,4.008,14.992,14.992,0,4,4,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,1.6,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.8,1.7,"Changed ""Body/ATR threshold (≥ scores +1)"": 0.8 => 1.6."
0,0,13800703.2,1380070.32,13800703.2,1380070.32,2e-7,0,14787054.64,1478705.46,14787054.64,1478705.46,0,0,986351.45,98635.14,986351.45,98635.14,-2e-7,0,238146.66,238146.66,-2e-7,3401.71,340.17,18229718.12,99.99,729342.92,30.89,8989,8989,0,58,58,0,0,0,0,38,38,0,20,20,0,65.52,65.52,"∅",237943.16,8.12,237943.16,8.12,"∅",389133.02,14.32,389133.02,14.32,"∅",49317.57,3.66,49317.57,3.66,"∅",7.89,7.89,"∅",5594315.72,5594315.72,"∅",82.84,82.84,"∅",284800.22,284800.22,"∅",7.2,7.2,"∅",57,57,0,83,83,0,8,8,0,0.49,4.008,14.992,14.992,0,4,4,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,7,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.8,1.7,"Changed ""RSI mid threshold (≥ is mid)"": 15 => 7."
0,0,13800703.2,1380070.32,13800703.2,1380070.32,2e-7,0,14787054.64,1478705.46,14787054.64,1478705.46,0,0,986351.45,98635.14,986351.45,98635.14,-2e-7,0,238146.66,238146.66,-2e-7,3402.13,340.21,18229718.12,99.99,729342.92,30.89,8989,8989,0,58,58,0,0,0,0,38,38,0,20,20,0,65.52,65.52,"∅",237943.16,8.12,237943.16,8.12,"∅",389133.02,14.32,389133.02,14.32,"∅",49317.57,3.66,49317.57,3.66,"∅",7.89,7.89,"∅",5594315.72,5594315.72,"∅",82.84,82.84,"∅",284800.22,284800.22,"∅",7.2,7.2,"∅",57,57,0,83,83,0,8,8,0,0.49,4.008,14.992,14.992,0,4,4,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,0,20,1,true,0.9,1.7,"Changed ""Headroom: if distance to last swing high < ATR × threshold → −1"": 1 => 0."
0,0,13800703.2,1380070.32,13800703.2,1380070.32,2e-7,0,14787054.64,1478705.46,14787054.64,1478705.46,0,0,986351.45,98635.14,986351.45,98635.14,-2e-7,0,238146.66,238146.66,-2e-7,3402.36,340.24,18229718.12,99.99,729342.92,30.89,8989,8989,0,58,58,0,0,0,0,38,38,0,20,20,0,65.52,65.52,"∅",237943.16,8.12,237943.16,8.12,"∅",389133.02,14.32,389133.02,14.32,"∅",49317.57,3.66,49317.57,3.66,"∅",7.89,7.89,"∅",5594315.72,5594315.72,"∅",82.84,82.84,"∅",284800.22,284800.22,"∅",7.2,7.2,"∅",57,57,0,83,83,0,8,8,0,0.49,4.008,14.992,14.992,0,4,4,0,28,0,4,42,1.9,0.25,0.125,134,4,2,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.7,1.7,"Changed ""Cooldown bars after exit (no re-entry during period)"": 1 => 2."
0,0,3279296.08,327929.61,3279296.08,327929.61,-5e-7,0,3588245.05,358824.51,3588245.05,358824.51,0,0,308948.97,30894.9,308948.97,30894.9,5e-7,0,59043.24,59043.24,5e-7,2928.61,292.86,4332115.99,99.98,173345.3,41.71,2137,2137,0,63,63,0,0,0,0,39,39,0,24,24,0,61.9,61.9,"∅",52052.32,5.9,52052.32,5.9,"∅",92006.28,11.93,92006.28,11.93,"∅",12872.87,3.92,12872.87,3.92,"∅",7.147,7.147,"∅",1329619.53,1329619.53,"∅",56.34,56.34,"∅",68572.1,68572.1,"∅",8.45,8.45,"∅",52,52,0,77,77,0,11,11,0,0.47,3.103,11.614,11.614,0,6,6,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,10,1.6,190,1,20,1,true,0.7,1.7,"Changed ""ATR length (normalize momentum/room)"": 6 => 10."
0,0,13800703.2,1380070.32,13800703.2,1380070.32,2e-7,0,14787054.64,1478705.46,14787054.64,1478705.46,0,0,986351.45,98635.14,986351.45,98635.14,-2e-7,0,238146.66,238146.66,-2e-7,3402.9,340.29,18229718.12,99.99,729342.92,30.89,8989,8989,0,58,58,0,0,0,0,38,38,0,20,20,0,65.52,65.52,"∅",237943.16,8.12,237943.16,8.12,"∅",389133.02,14.32,389133.02,14.32,"∅",49317.57,3.66,49317.57,3.66,"∅",7.89,7.89,"∅",5594315.72,5594315.72,"∅",82.84,82.84,"∅",284800.22,284800.22,"∅",7.2,7.2,"∅",57,57,0,83,83,0,8,8,0,0.49,4.008,14.992,14.992,0,4,4,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,62,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.7,1.7,"Changed ""Weak momentum → short EMA"": 35 => 62."
0,0,13800703.2,1380070.32,13800703.2,1380070.32,2e-7,0,14787054.64,1478705.46,14787054.64,1478705.46,0,0,986351.45,98635.14,986351.45,98635.14,-2e-7,0,238146.66,238146.66,-2e-7,3402.9,340.29,18229718.12,99.99,729342.92,30.89,8989,8989,0,58,58,0,0,0,0,38,38,0,20,20,0,65.52,65.52,"∅",237943.16,8.12,237943.16,8.12,"∅",389133.02,14.32,389133.02,14.32,"∅",49317.57,3.66,49317.57,3.66,"∅",7.89,7.89,"∅",5594315.72,5594315.72,"∅",82.84,82.84,"∅",284800.22,284800.22,"∅",7.2,7.2,"∅",57,57,0,83,83,0,8,8,0,0.49,4.008,14.992,14.992,0,4,4,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.4,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.7,2.9,"Changed ""Body/ATR threshold (≥ scores +1)"": 0.8 => 0.4."
0,0,6450367.63,645036.76,6450367.63,645036.76,2e-7,0,7028645.08,702864.51,7028645.08,702864.51,0,0,578277.44,57827.74,578277.44,57827.74,-2e-7,0,84192.53,84192.53,-2e-7,3402.96,340.3,8822354.33,99.99,381704.94,31.05,3668,3668,0,55,55,0,0,0,0,35,35,0,20,20,0,63.64,63.64,"∅",117279.41,7.58,117279.41,7.58,"∅",200818.43,14.23,200818.43,14.23,"∅",28913.87,4.04,28913.87,4.04,"∅",6.945,6.945,"∅",2177639.61,2177639.61,"∅",70.47,70.47,"∅",151256.82,151256.82,"∅",7.2,7.2,"∅",73,73,0,110,110,0,9,9,0,0.503,4.067,12.154,12.154,0,6,6,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,147,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.7,3.5,"Changed ""Mid momentum → mid EMA"": 81 => 147."
0,0,3602703.58,360270.36,3602703.58,360270.36,2e-7,0,3955008.07,395500.81,3955008.07,395500.81,0,0,352304.49,35230.45,352304.49,35230.45,-2e-7,0,53343.58,53343.58,-2e-7,3402.99,340.3,4744810.53,99.98,189862.05,49.29,2340,2340,0,61,61,0,0,0,0,35,35,0,26,26,0,57.38,57.38,"∅",59060.71,6.7,59060.71,6.7,"∅",113000.23,15.54,113000.23,15.54,"∅",13550.17,5.21,13550.17,5.21,"∅",8.339,8.339,"∅",1456309.07,1456309.07,"∅",82.84,82.84,"∅",74139,74139,"∅",9.58,9.58,"∅",59,59,0,92,92,0,15,15,0,0.44,2.555,11.226,11.226,0,8,8,0,28,0,4,42,2.9,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.7,2.6,"Changed ""ATR × m for ATR-SL"": 1.9 => 2.9."
0,0,4274236.82,427423.68,4274236.82,427423.68,5e-7,0,4579710.77,457971.08,4579710.77,457971.08,0,0,305473.96,30547.4,305473.96,30547.4,-5e-7,0,73764.2,73764.2,-5e-7,2524.06,252.41,5646442.91,99.99,225922.36,38.25,2785,2785,0,59,59,0,0,0,0,38,38,0,21,21,0,64.41,64.41,"∅",72444.69,7.16,72444.69,7.16,"∅",120518.7,13.35,120518.7,13.35,"∅",14546.38,4.05,14546.38,4.05,"∅",8.285,8.285,"∅",1732903.98,1732903.98,"∅",56.34,56.34,"∅",88059.09,88059.09,"∅",11.89,11.89,"∅",55,55,0,82,82,0,7,7,0,0.483,2.972,14.992,14.992,0,5,5,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,2,true,0.7,2.4,"Changed ""Multi-sweep bonus threshold"": 1 => 2."
0,0,13800703.2,1380070.32,13800703.2,1380070.32,2e-7,0,14787054.64,1478705.46,14787054.64,1478705.46,0,0,986351.45,98635.14,986351.45,98635.14,-2e-7,0,238146.66,238146.66,-2e-7,3402.97,340.3,18229718.12,99.99,729342.92,30.89,8989,8989,0,58,58,0,0,0,0,38,38,0,20,20,0,65.52,65.52,"∅",237943.16,8.12,237943.16,8.12,"∅",389133.02,14.32,389133.02,14.32,"∅",49317.57,3.66,49317.57,3.66,"∅",7.89,7.89,"∅",5594315.72,5594315.72,"∅",82.84,82.84,"∅",284800.22,284800.22,"∅",7.2,7.2,"∅",57,57,0,83,83,0,8,8,0,0.49,4.008,14.992,14.992,0,4,4,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,2.8,190,1,20,1,true,0.9,2.3,"Changed ""Reclaim bar body ≥ ATR × threshold → +1"": 1.6 => 2.8."
